recipe_id,quantity,ingredient,failed
360266,1,"cup    unsalted butter, at room temperature",NA
360266,1⁄2,cup    white sugar,NA
360266,3⁄4,"cup    light brown sugar, packed",NA
360266,1,teaspoon    pure vanilla extract,NA
360266,2,large    eggs,NA
360266,1,"(8   ounce) package   dark chocolate, coarsely chopped",NA
236578,1,"cup    margarine, softened",NA
236578,1,cup    white sugar,NA
236578,1,cup    brown sugar,NA
236578,2,large    eggs,NA
236578,1 -2,teaspoon    vanilla extract,NA
236578,2 1⁄4,cups    all-purpose flour,NA
236578,1,teaspoon    baking soda,NA
236578,1,teaspoon    salt,NA
236578,2,cups    semi-sweet chocolate chips,NA
464019,1⁄2,cup    butter,NA
464019,1⁄2,cup    light brown sugar,NA
464019,1,teaspoon    molasses,NA
464019,2,tablespoons    dark brown sugar,NA
464019,1,egg,NA
464019,3,ounces    French vanilla pudding mix,NA
464019,5,tablespoons    vanilla extract,NA
464019,3,tablespoons    cocoa powder,NA
464019,1 1⁄4,cups    whole wheat flour,NA
464019,1,teaspoon    baking powder,NA
464019,7,ounces    baking chocolate (chopped),NA
464019,1⁄4,teaspoon    baking powder,NA
38041,2⁄3,cup    shortening,NA
38041,2⁄3,cup    butter or 2/3  cup    margarine,NA
38041,1,cup    sugar,NA
38041,1,"cup    brown sugar, packed",NA
38041,2,large    eggs,NA
38041,2,teaspoons    vanilla,NA
38041,3,cups    flour,NA
38041,1,teaspoon    baking soda,NA
38041,1,teaspoon    salt,NA
38041,1,(12   ounce) package   chocolate chips,NA
53740,2⁄3,"cup    butter, melted",NA
53740,2,cups   lightly packed brown sugar,NA
53740,2,large    eggs,NA
53740,2,tablespoons    hot water,NA
53740,2 2⁄3,cups    all-purpose flour,NA
53740,2,teaspoons    baking powder,NA
53740,1⁄4,teaspoon    salt,NA
53740,1,(300   g) package   chocolate chips,NA
165543,1⁄4,cup    white sugar,NA
165543,1⁄2,cup    brown sugar,NA
165543,1⁄2,"cup    shortening (can substitute butter or margarine, depending on taste preference)",NA
165543,1,egg,NA
165543,1,teaspoon    vanilla (or half a capful),NA
165543,1⁄2,teaspoon    salt (a few shakes),NA
165543,1,teaspoon    baking soda,NA
165543,1,cup    flour,NA
165543,1⁄2,cup    chocolate chips (give or take),NA
201189,1⁄2,cup    shortening,NA
201189,1,cup    sugar,NA
201189,1,egg,NA
201189,1,teaspoon    cinnamon (I sometimes double this),NA
201189,1,teaspoon    nutmeg,NA
201189,1,teaspoon    ginger,NA
201189,1,teaspoon    baking powder,NA
201189,1,teaspoon    baking soda,NA
201189,1,teaspoon    vanilla,NA
201189,2 1⁄2,cups    flour,NA
201189,1,cup    canned pumpkin (or fresh),NA
201189,1,cup    semi-sweet chocolate chips,NA
70683,2,cups    butter,NA
70683,2,cups    white sugar,NA
70683,2,cups    brown sugar,NA
70683,4,large    eggs,NA
70683,2,teaspoons    vanilla,NA
70683,4,cups    flour,NA
70683,5,cups    blended oatmeal (Measure oatmeal and blend in a blender about a cup or 2 at a time.),NA
70683,1,teaspoon    salt,NA
70683,2,teaspoons    baking powder,NA
70683,2,teaspoons    baking soda,NA
70683,1,(24   ounce) bag   semi-sweet chocolate chips,NA
70683,1,(11 1/2  ounce) bag   milk chocolate chips,NA
70683,1,(11 1/2  ounce) bag   white chocolate chips,NA
70683,3,"cups    nuts, of your choice",NA
485198,2 1⁄4,"cups    all-purpose flour, spooned and leveled",NA
485198,1,teaspoon    kosher salt,NA
485198,1⁄2,teaspoon    baking soda,NA
485198,1,"cup    unsalted butter, at room temperature  (2 sticks)",NA
485198,1 1⁄4,cups   packed light brown sugar,NA
485198,1⁄4,cup    granulated sugar,NA
485198,2,large    eggs,NA
485198,1,teaspoon    pure vanilla extract,NA
485198,12,ounces    semi-sweet chocolate chips (2 cups),NA
485198,1,"cup   chopped walnuts (optional) or 1   cup    pecans, coarsely chopped  (optional)",NA
365168,1,cup    raw sugar,NA
365168,1,cup    brown sugar,NA
365168,1⁄2,cup    butter,NA
365168,1⁄2,cup    Crisco,NA
365168,2,eggs,NA
365168,1,teaspoon    baking soda,NA
365168,1,teaspoon    salt,NA
365168,2,cups    whole wheat flour,NA
365168,2,cups    old-fashioned oatmeal,NA
365168,1 1⁄2,cups    semi-sweet chocolate chips,NA
353173,2 1⁄2,cups    all-purpose flour,NA
353173,1,tablespoon    baking soda,NA
353173,3⁄4,cup   melted margarine or 3/4  cup    butter,NA
353173,1 1⁄2,cups    brown sugar,NA
353173,1,egg,NA
353173,2,tablespoons    vanilla extract,NA
353173,1,cup    semi-sweet chocolate chips,NA
13307,2,cups    butter,NA
13307,4,cups    flour,NA
13307,2,teaspoons    baking soda,NA
13307,2,cups    sugar,NA
13307,5,cups    blended oatmeal,NA
13307,24,ounces    chocolate chips,NA
13307,2,cups   packed brown sugar,NA
13307,1,teaspoon    salt,NA
13307,1,(8   ounce)    Hershey Bars (grated),NA
13307,4,large    eggs,NA
13307,2,teaspoons    baking powder,NA
13307,2,teaspoons    vanilla,NA
13307,3,cups   chopped nuts (your choice),NA
459393,2 1⁄4,cups    all-purpose flour,NA
459393,1,teaspoon    baking soda,NA
459393,1,teaspoon    salt,NA
459393,1,"cup    butter, softened",NA
459393,3⁄4,cup    granulated sugar,NA
459393,3⁄4,cup   packed brown sugar,NA
459393,1,teaspoon    vanilla extract,NA
459393,2,large    eggs,NA
459393,2,cups    semisweet chocolate morsels,NA
459393,1,cup   chopped nuts (optional),NA
249442,3,cups    flour,NA
249442,1 1⁄2,teaspoons    baking soda,NA
249442,1,teaspoon    salt,NA
249442,1 1⁄4,cups    dark brown sugar,NA
249442,1⁄2,cup    sugar,NA
249442,1⁄2,"cup    margarine, softened",NA
249442,1,teaspoon    vanilla,NA
249442,2,egg whites,NA
249442,1⁄3,cup    water,NA
249442,1 1⁄2,cups    chocolate chips (Nestle brand is best),NA
299433,2 1⁄2,cups    flour,NA
299433,1,teaspoon    baking soda,NA
299433,1,teaspoon    salt,NA
299433,1,"cup    butter, softened",NA
299433,2⁄3,cup    granulated sugar,NA
299433,2⁄3,"cup    brown sugar, packed",NA
299433,1,teaspoon    vanilla extract,NA
299433,2,large    eggs,NA
299433,2,teaspoons    water,NA
299433,2,cups   toll house semisweet chocolate morsels,NA
299433,1,cup   chopped nuts (optional),NA
173013,1⁄2,"cup    butter, softened",NA
173013,1⁄2,cup    crunchy peanut butter,NA
173013,1,cup    white sugar,NA
173013,1,cup    brown sugar,NA
173013,2,eggs,NA
173013,1⁄4,cup    milk,NA
173013,1,teaspoon    cream,NA
173013,1,teaspoon    vanilla extract,NA
173013,1 3⁄4,cups    all-purpose flour,NA
173013,1,teaspoon    baking soda,NA
173013,1,teaspoon    salt,NA
173013,1⁄2,teaspoon    ground cinnamon,NA
173013,2 1⁄2,cups    rolled oats,NA
173013,1⁄2,cup    milk chocolate chips,NA
402750,2,cups   minus 2 tablespoons cake flour (8 1/2 ounces),NA
402750,1 2⁄3,cups    bread flour,NA
402750,1 1⁄4,teaspoons    baking soda,NA
402750,1 1⁄2,teaspoons    baking powder,NA
402750,1 1⁄2,teaspoons    coarse salt,NA
402750,1 1⁄4,cups    unsalted butter,NA
402750,1 1⁄4,cups    light brown sugar,NA
402750,1,cup    granulated sugar,NA
402750,2,tablespoons    granulated sugar,NA
402750,2,large    eggs,NA
402750,2,teaspoons   natural vanilla extract,NA
402750,1 1⁄4,"lbs    bittersweet chocolate, disks at least 60% cocoa content, or",NA
402750,3,cups    semi-sweet chocolate chips,NA
342775,1,"cup    butter, softened",NA
342775,1,cup    brown sugar (pack for sweeter cookies),NA
342775,2,eggs,NA
342775,2,teaspoons    pure vanilla extract,NA
342775,2 1⁄2,cups    flour,NA
342775,1,teaspoon    baking powder,NA
342775,1⁄4,teaspoon    salt,NA
342775,1 1⁄2,cups    semi-sweet chocolate chips,NA
342775,3⁄4,cup    toffee pieces,NA
342775,1,"cup    pecans, chopped",NA
126465,1 1⁄2,"cups    unsalted butter, softened",NA
126465,1 1⁄4,cups    white sugar,NA
126465,1 1⁄4,cups    brown sugar,NA
126465,1,"tablespoon   nielsen-massey madagascar bourbon pure vanilla extract (use whatever, but NM brand is good)",NA
126465,2,eggs,NA
126465,4,cups    all-purpose flour,NA
126465,2,teaspoons    baking soda,NA
126465,1 3⁄4,teaspoons    salt,NA
126465,1,teaspoon    baking powder,NA
126465,1,teaspoon    cream of tartar,NA
126465,1,(12   ounce) package   semi-sweet chocolate chips,NA
425192,1⁄2,"cup    unsalted butter, softened",NA
425192,1,cup    light brown sugar,NA
425192,3,tablespoons    granulated sugar,NA
425192,1,large    egg,NA
425192,2,teaspoons    vanilla extract,NA
425192,1 3⁄4,cups    all-purpose flour,NA
425192,1⁄2,teaspoon    baking powder,NA
425192,1⁄2,teaspoon    baking soda,NA
425192,1⁄2,teaspoon    salt,NA
425192,1 1⁄2,teaspoons    instant espresso coffee powder,NA
425192,1 1⁄2,cups    semi-sweet chocolate chips,NA
332527,1⁄4,cup    butter,NA
332527,1⁄4,cup    milk,NA
332527,1,cup    sugar,NA
332527,1⁄2,cup    chocolate chips,NA
332527,,peanut butter (optional),NA
332527,1 1⁄2,cups    oatmeal,NA
332527,1,teaspoon    vanilla,NA
179789,1,cup    Splenda granular (sugar substitute),NA
179789,1⁄2,cup    Splenda brown sugar blend,NA
179789,1,cup   promise trans-fat free margarine,NA
179789,1,cup    nonfat plain yogurt,NA
179789,1,tablespoon    vanilla,NA
179789,3 1⁄2,cups    flour,NA
179789,1,teaspoon    baking soda,NA
179789,1,teaspoon    salt,NA
179789,1,cup    chocolate chips,NA
190476,2 1⁄2,cups    all-purpose flour,NA
190476,1,teaspoon    baking soda,NA
190476,3⁄4,"cup    butter, melt & cool",NA
190476,1 1⁄2,cups    brown sugar,NA
190476,1,egg,NA
190476,2,teaspoons    vanilla extract,NA
190476,1,cup    semi-sweet chocolate chips,NA
292395,1⁄2,"cup    butter, softened",NA
292395,1⁄4,cup    agave nectar,NA
292395,1⁄2,teaspoon    vanilla extract,NA
292395,1,egg,NA
292395,1 1⁄8,cups    all-purpose flour,NA
292395,1⁄2,teaspoon    baking soda,NA
292395,1⁄2,teaspoon    salt,NA
292395,1,cup    carob chips,NA
292395,1,cup   chopped walnuts or 1   cup    pecans,NA
322175,1 3⁄4,cups    all-purpose flour,NA
322175,2,tablespoons    all-purpose flour,NA
322175,1⁄2,teaspoon    baking powder,NA
322175,1⁄4,teaspoon    salt,NA
322175,1,"cup    unsalted butter, at room temperature  (2 sticks)",NA
322175,1⁄2,cup    granulated sugar,NA
322175,3⁄4,cup    semi-sweet chocolate chips,NA
322175,1⁄2,"cup    nuts, chopped  (Walnuts, Pecans & Mac Nuts work well!)",NA
107018,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
107018,1⁄2,cup    peanut butter,NA
107018,3⁄4,cup   packed brown sugar,NA
107018,1⁄4,cup    white sugar,NA
107018,1,egg,NA
107018,2,tablespoons    milk,NA
107018,1,teaspoon    vanilla extract,NA
107018,1 3⁄4,cups    all-purpose flour,NA
107018,1,teaspoon    baking soda,NA
107018,1⁄2,teaspoon    salt,NA
107018,3⁄4,cup    semi-sweet chocolate chips,NA
107018,,additional sugar,NA
412996,1⁄3,cup    vegetable oil,NA
412996,1⁄4,cup    sugar,NA
412996,1⁄4,cup    brown sugar,NA
412996,1,egg,NA
412996,1⁄2,teaspoon    baking soda,NA
412996,1⁄2,teaspoon    baking powder,NA
412996,1⁄2,teaspoon    vanilla extract,NA
412996,1,cup    flour,NA
412996,3⁄4,cup    oatmeal,NA
412996,3⁄4,cup    semi-sweet chocolate chips,NA
293330,1,"cup    butter, softened",NA
293330,1,cup    vegetable oil,NA
293330,1,cup    sugar,NA
293330,1,"cup    brown sugar, packed",NA
293330,1,egg,NA
293330,1⁄2,teaspoon    vanilla,NA
293330,1⁄2,teaspoon    baking soda,NA
293330,1⁄2,teaspoon    cream of tartar,NA
293330,1⁄2,teaspoon    coconut extract,NA
293330,3 1⁄2,cups    flour,NA
293330,1,"cup    oatmeal, steel-cut",NA
293330,1,cup    Rice Krispies,NA
293330,1,"cup    nuts, chopped",NA
293330,12,ounces    semi-sweet chocolate chips,NA
293330,1⁄2,"cup    coconut, grated",NA
344015,1,"cup    unsalted butter, room temperature",NA
344015,3⁄4,cup    sugar,NA
344015,3⁄4,"cup    light brown sugar, firmly packed",NA
344015,1,tablespoon    vanilla,NA
344015,2,"tablespoons    liqueur, such as Frangelico, Kahlua, Amaretto",NA
344015,2,large    eggs,NA
344015,2 1⁄2,cups    all-purpose flour,NA
344015,1,teaspoon    baking soda,NA
344015,1⁄2,teaspoon    salt,NA
344015,2,"(11 1/2  ounce) bags   chocolate chips, any combination of milk chocolate, semi-sweet chocolate, white chocolate",NA
344015,1,"cup    walnuts, chopped",NA
344015,1⁄2,"cup    pecans, chopped",NA
344015,1⁄2,"cup    macadamia nuts, chopped",NA
99495,3⁄4,cup    vegetable oil,NA
99495,1⁄2,"cup    banana, mashed",NA
99495,3⁄4,cup    sugar,NA
99495,1⁄2,teaspoon    salt,NA
99495,1⁄2,teaspoon    ground cardamom,NA
99495,1 1⁄2,cups    whole wheat pastry flour,NA
99495,3⁄4,cup    all-purpose flour,NA
99495,1,teaspoon    baking soda,NA
99495,3⁄4,cup    chocolate chips,NA
99495,1⁄2,"cup    walnuts, chopped",NA
420583,8 1⁄2,ounces    cake flour,NA
420583,8 1⁄2,ounces    bread flour,NA
420583,1 1⁄4,teaspoons    baking soda,NA
420583,1 1⁄2,teaspoons    baking powder,NA
420583,1 1⁄2,teaspoons    coarse salt,NA
420583,1 1⁄4,cups    unsalted butter,NA
420583,1,"cup    creamy peanut butter (specifically, Shop N Save house brand)",NA
420583,10,ounces    light brown sugar,NA
420583,1,cup    granulated sugar,NA
420583,2,large    eggs,NA
420583,2,teaspoons    vanilla extract,NA
420583,1 1⁄4,lbs    semi-sweet chocolate chips,NA
339348,3⁄4,cup    agave nectar (or 1 Cup natural sweetener),NA
339348,1,cup    applesauce,NA
339348,1,teaspoon    vanilla extract,NA
339348,2,cups    whole wheat flour,NA
339348,1,teaspoon    baking soda,NA
339348,1,teaspoon    ground cloves,NA
339348,1,teaspoon    cinnamon,NA
339348,4,"ripe bananas, mashed",NA
339348,2,cups    rolled oats,NA
339348,1,cup    dark chocolate chips (vegan),NA
30573,1,"cup    butter, softened",NA
30573,3⁄4,cup    sugar,NA
30573,3⁄4,cup   packed brown sugar,NA
30573,2,eggs,NA
30573,2 1⁄2,cups    flour,NA
30573,1,teaspoon    baking soda,NA
30573,1,teaspoon    salt,NA
30573,2,teaspoons    vanilla,NA
30573,1,cup    semi-sweet chocolate chips,NA
30573,1,cup   chopped pecans or 1   cup    walnuts,NA
30573,2,cups    raisins,NA
302333,2 1⁄2,cups    all-purpose flour,NA
302333,1⁄4,cup    cocoa,NA
302333,1,teaspoon    baking soda,NA
302333,1,teaspoon    salt,NA
302333,3⁄4,cup    brown sugar,NA
302333,3⁄4,cup    granulated sugar,NA
302333,1,"cup    unsalted butter, softened",NA
302333,2,large    eggs,NA
302333,1,teaspoon    vanilla extract,NA
302333,1⁄2,cup    nutella,NA
302333,2,cups    milk chocolate chips,NA
387709,3⁄4,"cup    brown sugar, firmly packed",NA
387709,1⁄2,cup    sugar,NA
387709,1,"cup    butter or 1   cup    margarine, softened",NA
387709,1,egg,NA
387709,1 1⁄2,teaspoons    vanilla,NA
387709,2 1⁄4,cups    all-purpose flour,NA
387709,1,teaspoon    baking soda,NA
387709,1⁄2,teaspoon    salt,NA
387709,1,"cup    walnuts, coarsely chopped",NA
387709,8,"ounces    milk chocolate candy bars, cut into 1/4-inch  (1 cm)",NA
148032,2,"cups    all-purpose flour, for regular cookies  or 2   cups    self rising flour, for thicker cookies as in my photo",NA
148032,2,tablespoons    all-purpose flour,NA
148032,1,teaspoon    baking soda,NA
148032,1⁄2,teaspoon    salt,NA
148032,3⁄4,"cup    butter, softened",NA
148032,1,"cup    light brown sugar, packed",NA
148032,1⁄2,cup    granulated sugar,NA
148032,2,"large    eggs, at room temperature",NA
148032,1 1⁄2,teaspoons    pure vanilla extract,NA
148032,12,ounces    semi-sweet chocolate chips (2 cups),NA
148032,3⁄4,"cup   coarsely chopped walnuts (optional) or 3/4  cup    pecans, lightly toasted  (optional)",NA
39751,2 1⁄4,cups    all-purpose flour,NA
39751,1⁄2,teaspoon    baking soda,NA
39751,1⁄4,teaspoon    salt,NA
39751,1,"cup    light brown sugar, firmly packed",NA
39751,1⁄2,cup    white sugar,NA
39751,3⁄4,"cup    salted butter, softened",NA
39751,2,large    eggs,NA
39751,2,teaspoons    vanilla extract,NA
39751,1,"cup    pecans, chopped  (4 ounces)",NA
39751,1 1⁄2,"cups    white chocolate baking bar, coarsely chopped  (8 ounces)",NA
75856,1,cup    butter or 1   cup    margarine,NA
75856,1 1⁄4,cups   firmly packed brown sugar,NA
75856,1⁄2,cup    granulated sugar,NA
75856,2,eggs,NA
75856,2,tablespoons    milk,NA
75856,2,teaspoons    vanilla,NA
75856,1 3⁄4,cups    all-purpose flour,NA
75856,1,teaspoon    baking soda,NA
75856,1⁄2,teaspoon    salt (optional),NA
75856,2 1⁄2,cups   uncooked oatmeal (not instant),NA
75856,1,(12   ounce) package   semi-sweet chocolate chips,NA
75856,1,cup   coarsely chopped nuts (optional),NA
3954,1,cup    butter or 1   cup    margarine,NA
3954,3⁄4,"cup    brown sugar, packed",NA
3954,1⁄4,cup    white sugar,NA
3954,1,teaspoon    vanilla extract,NA
3954,1 1⁄2,cups    all-purpose flour,NA
3954,1⁄2,teaspoon    salt,NA
3954,1,teaspoon    baking soda,NA
3954,1⁄4,cup    boiling water,NA
3954,2,cups    quick-cooking oats,NA
3954,1⁄2,cup    raisins (optional),NA
3954,1 1⁄2,cups    semi-sweet chocolate chips,NA
4065,2 1⁄4,cups    all-purpose flour,NA
4065,2,"cups    brown sugar, firmly packed",NA
4065,1,teaspoon    baking soda,NA
4065,1⁄2,teaspoon    salt,NA
4065,1,teaspoon    cinnamon,NA
4065,1,"cup    unsalted butter, softened to room temp",NA
4065,2,large    eggs,NA
4065,1,teaspoon    vanilla extract,NA
4065,2,cups    quick-cooking rolled oats,NA
4065,1⁄2,"cup    walnuts, chopped",NA
4065,6,ounces    chocolate chips,NA
192346,1,cup    butter,NA
192346,1,cup    sugar,NA
192346,1,cup   firmly packed brown sugar,NA
192346,4,tablespoons    water,NA
192346,2,tablespoons    flax seed meal,NA
192346,2,eggs,NA
192346,1,teaspoon    vanilla,NA
192346,3,cups    flour,NA
192346,1,teaspoon    baking soda,NA
192346,1,teaspoon    salt,NA
192346,3,cups    oats,NA
192346,1,cup    chocolate chips,NA
192346,2 -4,tablespoons    brewer's yeast,NA
102117,1⁄2,cup    shortening (Crisco is best),NA
102117,1⁄2,cup    butter (no subsitutions please),NA
102117,3⁄4,cup   firmly-packed brown sugar,NA
102117,3⁄4,cup    white sugar,NA
102117,2,large    eggs,NA
102117,1,(3 1/2  ounce) package   vanilla instant pudding mix,NA
102117,1,tablespoon    vanilla,NA
102117,2 1⁄4,cups    all-purpose flour,NA
102117,1,tablespoon    baking soda,NA
102117,1,teaspoon    cinnamon,NA
102117,1⁄2,teaspoon    ground nutmeg,NA
102117,1⁄2,teaspoon    salt,NA
102117,2,cups    semi-sweet chocolate chips,NA
102117,1 1⁄2,cups   chopped pecans or 1 1/2  cups    walnuts,NA
102117,1,cup    quick-cooking oats (uncooked),NA
395870,1⁄2,"lb    Smart Balance butter spread, for baking",NA
395870,1,cup    brown sugar,NA
395870,1⁄2,cup    Splenda Sugar Blend for Baking (replaces 1 cup sugar if you want),NA
395870,2,eggs,NA
395870,1,teaspoon    vanilla,NA
395870,1 1⁄2,cups    flour,NA
395870,1,teaspoon    baking soda,NA
395870,1,teaspoon    cinnamon,NA
395870,1⁄2,teaspoon    salt,NA
395870,3,cups    quick oatmeal (or old fashioned),NA
395870,1⁄2,cup    raisins,NA
395870,3,ounces    chocolate chips,NA
342509,1,"cup    butter, softened",NA
342509,1,cup   firmly packed brown sugar,NA
342509,1⁄2,cup    granulated sugar,NA
342509,2,large    eggs,NA
342509,2,teaspoons    vanilla extract,NA
342509,2,cups    all-purpose flour,NA
342509,1,teaspoon    baking soda,NA
342509,1⁄2,teaspoon    salt,NA
342509,3,cups   uncooked rolled oats,NA
342509,1,"(11 1/2  ounce) package   semisweet chocolate, mega morsels",NA
342509,1,cup   chopped toasted pecans,NA
233215,1,"cup    butter, softened",NA
233215,1,cup   firmly packed brown sugar,NA
233215,1⁄2,cup    granulated sugar,NA
233215,2,eggs,NA
233215,1,teaspoon    vanilla,NA
233215,1 1⁄2,cups    flour,NA
233215,1,teaspoon    baking soda,NA
233215,1,teaspoon    cinnamon,NA
233215,1⁄2,teaspoon    salt,NA
233215,3,cups    oatmeal,NA
233215,1 1⁄2,cups    semi-sweet chocolate chips,NA
